点	điểm	Qmass	1
班	tốp	Qmass	1
帮	nhóm	Qmass	1
包	bao	Qmass	1
杯	chén	Qmass	1
辈	đời	Qmass	1
笔	món	Qmass	1

串	xuyến	Qmass	1
床	giường	Qmass	1
沓	xấp	Qmass	1
袋	túi	Qmass	1
啖	ăn	Qmass	1
啲	đích	Qmass	1
滴	giọt	Qmass	1
段	Đoàn	Qmass	1
段	đoạn	Qmass	1
堆	đống	Qmass	1
堆	xếp	Qmass	1
对	đôi	Qnoun	1
服	phục	Qmass	1
副	bộ	Qmass	1
副	phó	Qmass	1
股	cỗ	Qmass	1
股	cổ phần	Qmass	1
股	cổ	Qmass	1
管	ống	Qmass	1
管	quản	Qmass	1
罐	bình	Qmass	1
行	hàng	Qnoun	1
盒	hộp	Qmass	1
盒	Hạp	Qmass	1
户	hộ	Qmass	1
壶	hũ	Qmass	1
伙	nhóm	Qmass	1
伙	băng	Qmass	1
伙	cơm nước	Qmass	1
剂	tễ	Qmass	1
节	đoạn	Qmass	1
节	tiết	Qmass	1
节	lễ	Qmass	1
句	câu	Qmass	1
口	miệng	Qmass	1
块	viên	Qmass	1
块	khối	Qmass	1
捆	bó	Qmass	1
俩	hai	Qmass	1
摞	chồng chất	Qmass	1
缕	sợi	Qmass	1
排	bài	Qmass	1
排	trung đội	Qmass	1
排	xếp	Qmass	1
排	hàng	Qmass	1
批	nhóm	Qmass	1
批	phê	Qmass	1
瓶	chai	Qmass	1
瓶	bình	Qmass	1
期	kỳ hạn	Qmass	1
期	kỳ	Qmass	1
群	nhóm	Qmass	1
仨	ba	Qmass	1
束	bó	Qmass	1
双	đôi	Qmass	1
套	bộ	Qmass	1
听	hộp	Qmass	1
团	đoàn	Qmass	1
坨	đống	Qmass	1
碗	bát	Qmass	1
些	chút	Qmass	1
匝	táp	Qmass	1
扎	bó	Qmass	1
扎	Trát	Qmass	1
阵	trận	Qmass	1
注	rót	Qmass	1
注	chú	Qmass	1
组	tổ	Qmass	1
