章	chương	Qnoun	1

钧	quân	Qnoun	1
袭	bộ	Qnoun	1
丈	trượng	Qnoun	1
招	chiêu	Qnoun	1
笔	bút	Qnoun	1
度	độ	Qnoun	1
处	chỗ	Qnoun	1
瓶	chai	Qnoun	1
石	thạch	Qnoun	1
丝	tia	Qnoun	1
抬	đài	Qnoun	1
里	dặm	Qnoun	1
米	mét	Qnoun	1
帮	đám	Qnoun	1
道	đạo	Qnoun	1
股	cỗ	Qnoun	1
更	canh	Qnoun	1
重	tầng	Qnoun	1
分	phần	Qnoun	1
只	con	Qnoun	1
本	quyển	Qnoun	1
种	loại	Qnoun	1
间	gian	Qnoun	1
声	tiếng	Qnoun	1
代	đời	Qnoun	1
圈	vòng	Qnoun	1
场	trận	Qnoun	1
轮	vầng	Qnoun	1
步	bước	Qnoun	1
盘	khay	Qnoun	1
茬	vụ	Qnoun	1
餐	bữa	Qnoun	1
架	khung	Qnoun	1
期	kỳ	Qnoun	1
层	tầng	Qnoun	1
门	môn	Qnoun	1
转	vòng	Qnoun	1
架次	lượt chiếc	Qnoun	1
场次	lượt diễn	Qnoun	1
人次	lượt người	Qnoun	1
站	trạm	Qnoun	1
拨	tốp	Qnoun	1
家	nhà	Qnoun	1
张	trương	Qnoun	1
线	tuyến	Qnoun	1
口	miệng	Qnoun	1
笼	lồng	Qnoun	1
剂	liều	Qnoun	1
桩	cọc	Qnoun	1
堂	đường	Qnoun	1
所	chỗ	Qnoun	1
叠	xấp	Qnoun	1
骑	cỗ	Qnoun	1
锅	nồi	Qnoun	1
捧	vốc	Qnoun	1
身	thân	Qnoun	1
次	lần	Qnoun	1
两	lượng	Qnoun	1
数	mấy	Qnoun	1
趟	chuyến	Qnoun	1
响	tiếng	Qnoun	1
列	nhóm	Qnoun	1
批	tốp	Qnoun	1
枝	cành	Qnoun	1
本	bản	Qnoun	1
种	loại	Qnoun	1
顶	đỉnh	Qnoun	1
回	hồi	Qnoun	1
包	bao	Qnoun	1
家	nhà	Qnoun	1
针	kim	Qnoun	1
行	hàng	Qnoun	1
团	đoàn	Qnoun	1
样	dạng	Qnoun	1
格	ô vuông	Qnoun	1
起	kiện	Qnoun	1
纸	giấy	Qnoun	1
顿	bữa	Qnoun	1
袋	túi	Qnoun	1
盘	bàn	Qnoun	1
端	đầu	Qnoun	1
说	lời	Qnoun	1
代	đời	Qnoun	1
批	lô	Qnoun	1
极	cực	Qnoun	1
盒	hộp	Qnoun	1
抹	vệt	Qnoun	1
两	lượng	Qnoun	1
