的	đích	u		54487	
了	liễu	u		10230	
也	dã	u		3	
等	đẳng	u		2715	
个	cá	u		1	
地	địa	u		2156	
将	tướng	u		1	
着	trứ	u		1666	
来	lai	u		12	
之	chi	u		1022	
所	sở	u		779	
给	cấp	u		2	
得	đắc	u		661	
其	kỳ	u		22	
过	quá	u		449	
看	khán	u		4	
一样	nhất dạng	u		109	
连	liên	u		94	
一般	nhất bàn	u		9	
来说	lai thuyết	u		119	
等等	đẳng đẳng	u		89	
般	bàn	u		53	
者	giả	u		5	
在内	tại nội	u		43	
而言	nhi ngôn	u		37	
的话	đích thoại	u		20	
来讲	lai giảng	u		7	
与否	dữ phủ	u		12	
样	dạng	u		1	
似的	tự đích	u		9	
极了	cực liễu	u		7	
云云	vân vân	u		2	
似地	tự địa	u		1	
开外	khai ngoại	u		1	
而外	nhi ngoại	u		1	
